transaction_id;product_id;customer_id;transaction_date;online_order;order_status;brand;product_line;product_class;product_size;list_price;standard_cost
6495;69;327;8/6/17;True;Approved;Giant Bicycles;Road;medium;medium;792,9;594,68
6496;62;1725;4/12/17;True;Cancelled;Solex;Standard;high;medium;1024,66;614,80
6497;81;1063;10/4/17;True;Approved;Norco Bicycles;Standard;medium;small;586,45;521,94
6498;64;601;9/20/17;False;Approved;Giant Bicycles;Standard;high;small;1977,36;1759,85
6499;32;605;10/20/17;True;Approved;Giant Bicycles;Standard;medium;medium;642,7;211,37
6500;0;1665;7/20/17;False;Approved;;;;;1957,87;
6501;59;1590;10/5/17;False;Approved;Solex;Standard;medium;large;1061,56;733,58
6502;90;1821;11/16/17;True;Approved;Solex;Standard;low;medium;945,04;507,58
6503;7;1923;12/15/17;True;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
6504;57;1496;9/6/17;True;Approved;WeareA2B;Touring;medium;large;1890,39;260,14
6505;0;2767;5/21/17;False;Approved;Trek Bicycles;Standard;high;medium;358,39;215,03
6506;6;1358;4/26/17;False;Approved;Solex;Standard;high;medium;748,17;448,90
6507;20;674;9/6/17;True;Approved;Trek Bicycles;Standard;medium;small;1775,81;1580,47
6508;79;979;5/30/17;False;Approved;Solex;Touring;medium;large;2083,94;675,03
6509;26;3058;2/2/17;True;Approved;WeareA2B;Standard;medium;medium;1992,93;762,63
6510;77;2411;5/11/17;False;Approved;WeareA2B;Standard;medium;medium;1769,64;108,76
6511;59;1155;9/7/17;False;Approved;Solex;Standard;medium;large;1061,56;733,58
6512;32;1152;6/13/17;True;Approved;Giant Bicycles;Standard;medium;medium;642,7;211,37
6513;60;2088;9/21/17;True;Approved;Giant Bicycles;Standard;high;small;1977,36;1759,85
6514;57;2843;12/9/17;False;Approved;WeareA2B;Touring;medium;large;1890,39;260,14
6515;100;327;12/14/17;True;Approved;Norco Bicycles;Road;medium;medium;1036,59;206,35
6516;32;2207;3/14/17;False;Approved;Giant Bicycles;Standard;medium;medium;642,7;211,37
6517;29;1365;5/27/17;True;Approved;Norco Bicycles;Road;medium;medium;543,39;407,54
6518;40;1103;11/28/17;True;Approved;Trek Bicycles;Road;medium;large;1894,19;598,76
6519;34;760;8/25/17;False;Approved;Norco Bicycles;Road;high;large;774,53;464,72
6520;32;1726;8/14/17;;Approved;Giant Bicycles;Standard;high;medium;1179;707,40
6521;82;3050;9/9/17;True;Approved;Giant Bicycles;Road;medium;medium;1538,99;829,65
6522;79;1205;9/18/17;False;Approved;Norco Bicycles;Standard;medium;medium;1555,58;818,01
6523;95;1274;2/3/17;False;Approved;Giant Bicycles;Standard;medium;large;569,56;528,43
6524;31;1270;6/8/17;True;Approved;Giant Bicycles;Standard;medium;medium;230,91;173,18
6525;79;1853;4/5/17;False;Approved;Norco Bicycles;Standard;medium;medium;1555,58;818,01
6526;57;109;8/16/17;True;Approved;WeareA2B;Touring;medium;large;1890,39;260,14
6527;67;2070;12/26/17;True;Approved;Norco Bicycles;Road;medium;medium;544,05;376,84
6528;96;263;5/11/17;True;Approved;Giant Bicycles;Standard;medium;large;1635,3;993,66
6529;82;3089;10/20/17;True;Approved;Norco Bicycles;Standard;high;medium;1148,64;689,18
6530;35;844;11/15/17;False;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
6531;75;1385;5/12/17;False;Approved;Giant Bicycles;Touring;medium;large;1873,97;863,95
6532;0;3037;1/9/17;False;Approved;OHM Cycles;Standard;medium;medium;235,63;125,07
6533;2;2532;8/12/17;False;Approved;Solex;Standard;medium;medium;71,49;53,62
6534;67;1223;10/29/17;True;Approved;Norco Bicycles;Road;medium;medium;544,05;376,84
6535;10;1296;3/18/17;True;Approved;WeareA2B;Touring;medium;medium;1466,68;363,25
6536;91;1651;3/13/17;True;Approved;Solex;Standard;medium;medium;100,35;75,26
6537;1;1672;9/26/17;True;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
6538;70;2164;9/15/17;True;Approved;Trek Bicycles;Standard;high;medium;495,72;297,43
6539;72;389;2/28/17;True;Approved;Norco Bicycles;Standard;medium;medium;360,4;270,30
6540;67;440;5/16/17;False;Approved;Norco Bicycles;Road;medium;medium;544,05;376,84
6541;0;2697;4/25/17;True;Approved;Trek Bicycles;Standard;high;medium;358,39;215,03
6542;43;2381;11/29/17;True;Approved;Solex;Standard;medium;medium;1151,96;649,49
6543;62;1372;1/24/17;True;Approved;Solex;Standard;medium;medium;478,16;298,72
6544;31;1585;8/1/17;False;Approved;Giant Bicycles;Standard;medium;medium;230,91;173,18
6545;65;2860;3/16/17;True;Approved;WeareA2B;Standard;medium;medium;1807,45;778,69
6546;8;3409;1/30/17;True;Approved;Solex;Road;medium;small;1703,52;1516,13
6547;9;1930;2/19/17;True;Approved;Norco Bicycles;Standard;medium;small;1216,14;1082,36
6548;46;2413;5/10/17;False;Approved;OHM Cycles;Standard;low;medium;1793,43;248,82
6549;0;3441;4/21/17;False;Approved;Norco Bicycles;Road;medium;medium;544,05;376,84
6550;23;3077;8/7/17;False;Approved;Norco Bicycles;Mountain;low;small;688,63;612,88
6551;48;2602;2/6/17;True;Approved;WeareA2B;Standard;medium;medium;1762,96;950,52
6552;54;25;4/15/17;False;Approved;WeareA2B;Standard;medium;medium;1292,84;13,44
6553;28;1178;4/26/17;True;Approved;Norco Bicycles;Standard;medium;small;1216,14;1082,36
6554;13;2323;4/26/17;True;Approved;Solex;Standard;medium;medium;1577,53;826,51
6555;81;3289;10/22/17;True;Approved;Norco Bicycles;Standard;medium;small;586,45;521,94
6556;53;72;12/8/17;False;Approved;OHM Cycles;Standard;medium;medium;795,34;101,58
6557;19;2668;10/29/17;True;Approved;OHM Cycles;Road;high;large;12,01;7,21
6558;23;1504;5/23/17;True;Approved;Norco Bicycles;Mountain;low;small;688,63;612,88
6559;24;2537;1/29/17;True;Approved;Solex;Road;medium;large;1777,8;820,78
6560;8;476;12/21/17;False;Approved;Solex;Road;medium;small;1703,52;1516,13
6561;84;1074;2/6/17;False;Approved;Giant Bicycles;Road;medium;medium;792,9;594,68
6562;63;2912;5/1/17;False;Approved;WeareA2B;Standard;medium;medium;1992,93;762,63
6563;38;2321;7/22/17;True;Approved;Solex;Standard;medium;medium;1577,53;826,51
6564;83;2383;12/2/17;False;Approved;Solex;Touring;medium;large;2083,94;675,03
6565;60;1876;8/8/17;True;Approved;Giant Bicycles;Standard;high;small;1977,36;1759,85
6566;12;636;6/4/17;True;Approved;WeareA2B;Standard;medium;medium;1231,15;161,60
6567;53;1758;8/1/17;True;Approved;OHM Cycles;Standard;medium;medium;795,34;101,58
6568;43;3164;8/1/17;False;Approved;Solex;Standard;medium;medium;1151,96;649,49
6569;32;3491;6/24/17;True;Approved;Giant Bicycles;Standard;medium;medium;642,7;211,37
6570;0;2251;6/27/17;True;Approved;Solex;Standard;medium;medium;441,49;84,99
6571;25;1049;1/5/17;True;Approved;Giant Bicycles;Road;medium;medium;1538,99;829,65
6572;53;3483;3/23/17;True;Approved;Giant Bicycles;Standard;high;medium;1274,93;764,96
6573;83;2014;9/1/17;;Approved;Solex;Touring;medium;large;2083,94;675,03
6574;62;1350;9/5/17;True;Approved;Solex;Standard;medium;medium;478,16;298,72
6575;97;2011;1/25/17;False;Approved;OHM Cycles;Road;medium;medium;742,54;667,40
6576;49;2334;3/15/17;True;Approved;Trek Bicycles;Road;medium;medium;533,51;400,13
6577;85;1824;3/3/17;False;Approved;WeareA2B;Standard;medium;medium;752,64;205,36
6578;63;3344;7/29/17;False;Approved;Solex;Standard;medium;medium;1483,2;99,59
6579;0;965;6/5/17;False;Approved;OHM Cycles;Standard;medium;medium;183,86;137,90
6580;18;2174;5/25/17;False;Approved;Norco Bicycles;Standard;high;medium;1148,64;689,18
6581;7;2427;12/6/17;False;Approved;Giant Bicycles;Standard;medium;small;1311,44;1167,18
6582;28;2797;1/21/17;True;Approved;Norco Bicycles;Standard;medium;small;1216,14;1082,36
6583;8;2485;5/1/17;False;Approved;Solex;Road;medium;small;1703,52;1516,13
6584;45;1487;12/13/17;False;Approved;Solex;Standard;medium;medium;441,49;84,99
6585;17;1351;2/28/17;True;Approved;WeareA2B;Touring;medium;large;1362,99;57,74
6586;21;1116;10/10/17;False;Approved;Solex;Standard;medium;large;1071,23;380,74
6587;16;2009;8/11/17;False;Approved;Norco Bicycles;Standard;high;small;1661,92;1479,11
6588;0;451;4/6/17;False;Approved;WeareA2B;Standard;medium;medium;60,34;45,26
6589;36;3085;6/21/17;True;Approved;Solex;Standard;low;medium;945,04;507,58
6590;42;707;4/6/17;True;Approved;OHM Cycles;Road;medium;small;1810;1610,90
6591;4;2625;5/14/17;False;Approved;Giant Bicycles;Standard;high;medium;1129,13;677,48
6592;0;2299;11/1/17;False;Approved;Solex;Standard;medium;medium;71,49;53,62
6593;27;39;9/16/17;True;Approved;Trek Bicycles;Standard;medium;medium;499,53;388,72
6594;65;1445;6/12/17;False;Approved;WeareA2B;Standard;medium;medium;1807,45;778,69
6595;97;2603;11/17/17;True;Approved;OHM Cycles;Road;medium;medium;742,54;667,40
6596;0;811;1/27/17;True;Approved;;;;;1095,66;
6597;19;2254;9/22/17;True;Approved;OHM Cycles;Road;high;large;12,01;7,21
6598;1;489;3/25/17;False;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
6599;3;68;2/11/17;True;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
6600;53;1443;7/8/17;False;Approved;OHM Cycles;Standard;medium;medium;795,34;101,58
6601;14;1130;8/16/17;True;Approved;Trek Bicycles;Standard;medium;small;1386,84;1234,29
6602;2;2985;11/22/17;True;Approved;Solex;Standard;medium;medium;71,49;53,62
6603;79;500;2/25/17;True;Approved;Norco Bicycles;Standard;medium;medium;1555,58;818,01
6604;34;749;8/31/17;True;Approved;Norco Bicycles;Road;high;large;774,53;464,72
6605;40;2480;6/12/17;False;Approved;Trek Bicycles;Road;medium;large;1894,19;598,76
6606;38;1291;12/14/17;False;Approved;Solex;Standard;medium;medium;1577,53;826,51
6607;8;3262;3/15/17;True;Approved;Solex;Road;medium;small;1703,52;1516,13
6608;28;2371;1/14/17;True;Approved;Solex;Road;medium;small;1703,52;1516,13
6609;84;3248;3/16/17;True;Approved;Trek Bicycles;Road;medium;medium;290,62;215,14
6610;3;3273;9/6/17;True;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
6611;21;1727;10/20/17;False;Approved;WeareA2B;Touring;medium;medium;1466,68;363,25
6612;1;179;8/9/17;True;Approved;Giant Bicycles;Touring;medium;large;1873,97;863,95
6613;39;2508;6/9/17;True;Approved;Giant Bicycles;Standard;medium;large;1812,75;582,48
6614;92;1935;11/3/17;True;Approved;WeareA2B;Standard;medium;small;1415,01;1259,36
6615;40;2542;6/9/17;True;Approved;OHM Cycles;Standard;high;medium;1458,17;874,90
6616;87;3081;5/17/17;False;Approved;OHM Cycles;Standard;medium;medium;1636,9;44,71
6617;90;3214;2/22/17;False;Approved;Norco Bicycles;Standard;low;medium;363,01;290,41
6618;0;2048;6/11/17;False;Cancelled;Norco Bicycles;Road;medium;medium;544,05;376,84
6619;8;2671;6/10/17;True;Approved;Solex;Road;medium;small;1703,52;1516,13
6620;53;2449;5/22/17;True;Approved;OHM Cycles;Standard;medium;medium;795,34;101,58
6621;37;80;1/5/17;True;Approved;OHM Cycles;Standard;low;medium;1793,43;248,82
6622;59;2184;6/1/17;False;Approved;Solex;Standard;medium;large;1061,56;733,58
6623;86;3299;4/8/17;False;Approved;OHM Cycles;Standard;medium;medium;235,63;125,07
6624;50;55;8/14/17;True;Approved;WeareA2B;Standard;medium;small;175,89;131,92
6625;30;2498;5/28/17;True;Approved;OHM Cycles;Standard;medium;medium;1227,34;770,89
6626;75;3090;1/3/17;False;Approved;Giant Bicycles;Touring;medium;large;1873,97;863,95
6627;99;1581;2/4/17;False;Approved;OHM Cycles;Standard;medium;medium;1227,34;770,89
6628;11;1205;10/24/17;;Approved;Giant Bicycles;Standard;high;medium;1274,93;764,96
6629;20;871;3/19/17;False;Approved;Trek Bicycles;Standard;medium;small;1775,81;1580,47
6630;77;2214;12/3/17;False;Approved;WeareA2B;Standard;medium;medium;1769,64;108,76
6631;90;870;5/18/17;True;Approved;Norco Bicycles;Standard;low;medium;363,01;290,41
6632;41;367;10/20/17;False;Approved;Solex;Road;medium;medium;416,98;312,74
6633;61;62;1/9/17;True;Approved;OHM Cycles;Standard;low;medium;71,16;56,93
6634;2;595;5/18/17;True;Approved;Solex;Standard;medium;medium;71,49;53,62
6635;83;312;3/30/17;False;Approved;Solex;Touring;medium;large;2083,94;675,03
6636;12;1991;11/18/17;True;Approved;WeareA2B;Standard;medium;medium;1231,15;161,60
6637;47;588;5/20/17;True;Approved;Trek Bicycles;Road;low;small;1720,7;1531,42
6638;97;1902;4/18/17;False;Approved;Solex;Standard;medium;large;202,62;151,96
6639;15;374;12/2/17;True;Approved;Norco Bicycles;Standard;low;medium;958,74;748,90
6640;36;2276;1/25/17;True;Approved;Solex;Standard;low;medium;945,04;507,58
6641;92;1691;12/4/17;True;Approved;WeareA2B;Touring;medium;large;1890,39;260,14
6642;35;2438;6/2/17;False;Approved;Trek Bicycles;Standard;low;medium;1057,51;154,40
6643;3;2702;3/5/17;True;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
6644;0;1319;2/22/17;True;Approved;;;;;1776,08;
6645;40;1004;3/15/17;True;Approved;Trek Bicycles;Road;medium;large;1894,19;598,76
6646;5;2699;4/5/17;False;Approved;Trek Bicycles;Mountain;low;medium;574,64;459,71
6647;10;320;7/7/17;False;Approved;WeareA2B;Touring;medium;medium;1466,68;363,25
6648;51;1996;1/27/17;False;Approved;OHM Cycles;Standard;high;medium;2005,66;1203,40
6649;71;473;7/1/17;False;Approved;Solex;Standard;high;large;1842,92;1105,75
6650;54;1477;1/20/17;True;Approved;WeareA2B;Standard;medium;medium;1292,84;13,44
6651;63;3414;3/13/17;False;Approved;Solex;Standard;medium;medium;1483,2;99,59
6652;50;2361;4/8/17;True;Approved;Giant Bicycles;Standard;medium;medium;642,7;211,37
6653;18;3374;7/5/17;False;Approved;Solex;Standard;medium;medium;575,27;431,45
6654;85;694;5/7/17;True;Approved;WeareA2B;Standard;medium;medium;752,64;205,36
6655;52;1776;1/5/17;False;Approved;OHM Cycles;Road;medium;medium;1280,28;829,51
6656;48;3280;7/17/17;False;Approved;WeareA2B;Standard;medium;medium;1762,96;950,52
6657;4;20;11/1/17;True;Approved;Giant Bicycles;Standard;high;medium;1129,13;677,48
6658;33;2045;6/15/17;True;Approved;OHM Cycles;Road;medium;small;1810;1610,90
6659;12;2188;9/7/17;True;Approved;WeareA2B;Standard;medium;medium;1231,15;161,60
6660;80;607;9/20/17;False;Cancelled;OHM Cycles;Touring;low;medium;1073,07;933,84
6661;52;1295;2/5/17;True;Approved;OHM Cycles;Road;medium;medium;1280,28;829,51
6662;56;577;4/16/17;False;Approved;OHM Cycles;Standard;medium;medium;183,86;137,90
6663;34;498;11/7/17;False;Approved;WeareA2B;Standard;medium;medium;1231,15;161,60
6664;86;37;5/1/17;False;Approved;Norco Bicycles;Road;high;large;774,53;464,72
6665;62;3408;11/18/17;False;Approved;Solex;Standard;medium;medium;478,16;298,72
6666;27;329;5/26/17;True;Approved;Trek Bicycles;Standard;low;medium;1057,51;154,40
6667;97;2184;3/19/17;True;Approved;Solex;Standard;medium;large;202,62;151,96
6668;90;523;12/12/17;True;Approved;Norco Bicycles;Standard;low;medium;363,01;290,41
6669;94;636;9/29/17;True;Approved;Giant Bicycles;Standard;medium;large;1635,3;993,66
6670;46;2099;2/5/17;False;Approved;OHM Cycles;Standard;low;medium;1793,43;248,82
6671;31;1250;3/21/17;False;Approved;Giant Bicycles;Standard;medium;medium;230,91;173,18
6672;94;1029;4/13/17;True;Approved;Giant Bicycles;Standard;medium;large;1635,3;993,66
6673;13;2048;1/14/17;True;Approved;Solex;Standard;medium;medium;1577,53;826,51
6674;76;1483;9/20/17;False;Approved;WeareA2B;Standard;low;medium;642,31;513,85
6675;0;1777;9/8/17;False;Approved;;;;;752,36;
6676;12;1886;12/24/17;True;Approved;WeareA2B;Standard;medium;medium;1231,15;161,60
6677;62;1979;8/12/17;False;Approved;Solex;Standard;medium;medium;478,16;298,72
6678;50;1718;7/9/17;False;Approved;Giant Bicycles;Standard;medium;medium;642,7;211,37
6679;79;1315;10/4/17;True;Approved;Norco Bicycles;Standard;medium;medium;1555,58;818,01
6680;45;1942;5/21/17;True;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
6681;55;2194;10/20/17;False;Approved;Trek Bicycles;Road;medium;large;1894,19;598,76
6682;6;3433;11/23/17;False;Approved;OHM Cycles;Standard;high;medium;227,88;136,73
6683;92;1464;8/6/17;True;Approved;WeareA2B;Standard;medium;small;1415,01;1259,36
6684;50;3141;10/21/17;True;Approved;WeareA2B;Standard;medium;small;175,89;131,92
6685;52;1454;6/9/17;False;Approved;OHM Cycles;Road;medium;medium;1280,28;829,51
6686;22;640;12/3/17;False;Approved;Solex;Standard;medium;medium;575,27;431,45
6687;93;936;5/3/17;;Approved;OHM Cycles;Standard;high;medium;1458,17;874,90
6688;18;2052;1/26/17;True;Approved;Solex;Standard;medium;medium;575,27;431,45
6689;57;1274;1/24/17;False;Approved;WeareA2B;Touring;medium;large;1890,39;260,14
6690;72;2840;5/18/17;False;Approved;Norco Bicycles;Standard;medium;medium;360,4;270,30
6691;22;419;9/16/17;True;Approved;WeareA2B;Standard;medium;medium;60,34;45,26
6692;96;1957;6/3/17;False;Approved;WeareA2B;Road;low;small;1172,78;1043,77
6693;74;2773;6/15/17;False;Approved;WeareA2B;Standard;medium;medium;1228,07;400,91
6694;42;1812;3/7/17;False;Approved;OHM Cycles;Road;medium;small;1810;1610,90
6695;14;2484;6/6/17;True;Approved;Trek Bicycles;Standard;medium;small;1386,84;1234,29
6696;53;267;8/22/17;True;Approved;Giant Bicycles;Standard;high;medium;1274,93;764,96
6697;11;1039;6/2/17;True;Approved;Trek Bicycles;Standard;medium;small;1775,81;1580,47
6698;64;1119;8/1/17;False;Approved;Trek Bicycles;Standard;medium;large;1469,44;596,55
6699;0;3126;8/2/17;False;Approved;Trek Bicycles;Road;medium;medium;533,51;400,13
6700;59;2419;2/18/17;False;Approved;WeareA2B;Standard;medium;small;1415,01;1259,36
6701;96;2381;11/5/17;False;Approved;WeareA2B;Road;low;small;1172,78;1043,77
6702;59;2512;5/4/17;False;Approved;WeareA2B;Standard;medium;small;1415,01;1259,36
6703;53;1629;10/5/17;False;Approved;OHM Cycles;Standard;medium;medium;795,34;101,58
6704;22;2872;5/18/17;True;Approved;WeareA2B;Standard;medium;medium;60,34;45,26
6705;72;12;9/4/17;True;Approved;Norco Bicycles;Standard;medium;medium;360,4;270,30
6706;35;2354;5/31/17;True;Approved;Trek Bicycles;Standard;low;medium;1057,51;154,40
6707;2;2266;12/1/17;True;Approved;Giant Bicycles;Road;low;small;590,26;525,33
6708;17;2527;9/12/17;False;Approved;Solex;Standard;high;medium;1024,66;614,80
6709;40;2770;11/30/17;True;Approved;Trek Bicycles;Road;medium;large;1894,19;598,76
6710;43;1505;3/31/17;True;Approved;Solex;Standard;medium;medium;1151,96;649,49
6711;41;1667;1/14/17;False;Approved;Norco Bicycles;Standard;low;medium;958,74;748,90
6712;82;3357;11/25/17;False;Approved;Norco Bicycles;Standard;high;medium;1148,64;689,18
6713;84;1706;10/8/17;False;Approved;Giant Bicycles;Road;medium;medium;792,9;594,68
6714;99;2130;7/31/17;False;Approved;Trek Bicycles;Road;low;small;1720,7;1531,42
6715;35;1723;2/5/17;False;Approved;Trek Bicycles;Standard;low;medium;1057,51;154,40
6716;80;2212;6/21/17;False;Approved;OHM Cycles;Touring;low;medium;1073,07;933,84
6717;30;1985;4/1/17;True;Approved;Solex;Standard;high;medium;748,17;448,90
6718;95;576;6/9/17;False;Approved;Giant Bicycles;Standard;medium;large;569,56;528,43
6719;24;3482;3/12/17;False;Approved;Solex;Road;medium;large;1777,8;820,78
6720;11;919;8/18/17;False;Approved;Giant Bicycles;Standard;high;medium;1274,93;764,96
6721;77;2229;3/11/17;False;Approved;Norco Bicycles;Road;medium;large;1240,31;795,10
6722;19;2956;9/24/17;True;Approved;OHM Cycles;Road;high;large;12,01;7,21
6723;45;794;4/5/17;True;Approved;Solex;Standard;medium;medium;441,49;84,99
6724;44;1426;1/21/17;False;Approved;WeareA2B;Standard;medium;medium;1769,64;108,76
6725;0;1115;4/4/17;False;Approved;Trek Bicycles;Standard;high;medium;358,39;215,03
6726;93;1114;10/27/17;True;Approved;WeareA2B;Standard;medium;medium;1065,03;230,09
6727;81;1422;2/25/17;True;Approved;Norco Bicycles;Standard;medium;small;586,45;521,94
6728;77;1618;11/17/17;False;Approved;Norco Bicycles;Road;medium;large;1240,31;795,10
6729;32;439;6/28/17;False;Approved;Giant Bicycles;Standard;medium;medium;642,7;211,37
6730;86;572;3/1/17;True;Approved;Norco Bicycles;Road;high;large;774,53;464,72
6731;7;3224;5/19/17;False;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
